id,name,description,imageUrl,appUrl,tags,version,lastUpdated,status,category,ai_engineer,for-ruthran's-reference,ai_studio,json,share,comments
app-unique-134,AI Translation Services,Provide real-time translation services for travelers to overcome language barriers during their trips.,,,"AI Translation, Travel Tech, Language Services, Tourism AI",1.0.0,2025-06-15,assigned,Travel/Tourism,Bilmia,,"https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221k_T12DkAkZ1aHKBmeqlmzLPDEYMYyA-9%22%5D,%22action%22:%22open%22,%22userId%22:%22108578723505410998567%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing","{""brand"":{""appName"":""AI Translation Services"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",
app-unique-135,Landmark Identification,Allow travelers to identify landmarks and points of interest simply by taking a photo with their smartphone.,,,"Landmark Recognition, Computer Vision, AI Travel App, Smart Tourism",1.0.0,2025-06-24,assigned,Travel/Tourism,Adhithya,,https://studio.firebase.google.com/studio-519095564,"{""brand"":{""appName"":""Landmark Identification"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",https://github.com/Adhhhithya/landmark_explorer
app-unique-136,Predictive Analytics (Travel Disruptions),"Predict potential travel disruptions like flight delays and cancellations, and proactively notify travelers with alternatives.",,,"Travel Disruptions, Predictive Analytics, AI Travel, Proactive Support",1.0.0,2025-06-15,unassigned,Travel/Tourism,Bilmia,,,"{""brand"":{""appName"":""Predictive Analytics (Travel Disruptions)"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",
app-unique-137,Personalized Restaurant Recs,"Offer personalized restaurant recommendations to travelers based on their location, cuisine preferences, and budget.",,,"Restaurant Recommendations, Food Tech, AI Personalization, Travel Guide",1.0.0,2025-06-15,unassigned,Travel/Tourism,Bilmia,,,"{""brand"":{""appName"":""Personalized Restaurant Recs"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",
app-unique-138,Fraud Detection (Insurance),Detect and prevent fraudulent travel insurance claims with AI-powered analysis of claim data and user behavior.,,,"Insurance Fraud, InsurTech, AI Security, Fraud Analytics",1.0.0,2025-06-26,Beta,Travel/Tourism,Sakthi,,https://aistudio.google.com/apps/drive/1h3PWJfmOYIlDyAlQeSDPmvoTspYBzfqe?showAssistant=true&showCode=true&showFileTree=true&showTreeView=true&showPreview=true&resourceKey=,"{""brand"":{""appName"":""Fraud Detection (Insurance)"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",
app-unique-139,Chatbots (Tour Booking),Enable users to book tours and activities seamlessly through a conversational chatbot interface.,,,"Booking Chatbot, Tour Operator Tech, Conversational Commerce, Travel AI",1.0.0,2025-06-15,assigned,Travel/Tourism,Bilmia,,https://studio.firebase.google.com/studio-8410548453,"{""brand"":{""appName"":""Chatbots (Tour Booking)"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",
app-unique-140,Dental Appointment Fixing App,Simplify dental appointment scheduling with an intelligent app that finds and books available slots for patients.,https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/Dental%20Appointment%20Fixing%20App.png,https://apps.hereandnowai.com/apps/dental_care/,"Appointment Scheduling, Healthcare AI, Dental Tech, Patient Engagement",1.0.0,2025-06-15,Beta,Healthcare,Sakthi,,https://aistudio.google.com/apps/drive/1v3ShVGnhk7vzWI95BZfP5rgTznMs1pZj?showPreview=true&showCode=true&showAssistant=true&showTreeView=true,"{""brand"":{""appName"":""Dental Appointment Fixing App"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",
app-unique-141,Disease Diagnosis,Assist healthcare professionals in diagnosing diseases more accurately and efficiently by analyzing medical data and images.,https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/disease_diagonosis.png,https://apps.hereandnowai.com/apps/ai-medical-assistant,"AI Diagnostics, Medical AI, HealthTech, Clinical Decision Support",1.0.0,2025-06-15,assigned,Healthcare,Bilmia,ai-medical-assistant,"https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221YA1MWZgXPtchUsNo0t3aV_ULRfX5I_MF%22%5D,%22action%22:%22open%22,%22userId%22:%22113756723452144696577%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing","{""brand"":{""appName"":""Disease Diagnosis"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",
app-unique-142,Drug Discovery,Accelerate the process of discovering and developing new drugs by using AI to analyze biological data and predict compound efficacy.,https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/ai_drug_discovery.png,https://apps.hereandnowai.com/apps/ai-drug-discovery-accelerator,"Drug Discovery, AI in Pharma, BioTech, Computational Biology",1.0.0,2025-06-22,Beta,Healthcare,Adhithya,ai-drug-discovery-accelerator,"https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%2210E0TYHCz_VX5nET0nCQ-jqtgRrUYlPdy%22%5D,%22action%22:%22open%22,%22userId%22:%22104266035626805510415%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing","{""brand"":{""appName"":""Drug Discovery"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",
app-unique-143,Personalized Medicine,Tailor medical treatment and prescriptions to individual patients based on their genetic makeup and lifestyle data.,,,"Personalized Medicine, Precision Medicine, Genomic AI, HealthTech",1.0.0,2025-06-15,unassigned,Healthcare,,,,"{""brand"":{""appName"":""Personalized Medicine"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",
app-unique-144,Robotic Surgery,Enhance surgical precision and enable minimally invasive procedures with AI-powered robotic surgical systems.,,,"Robotic Surgery, MedTech, Surgical AI, Healthcare Robotics",1.0.0,2025-06-15,unassigned,Healthcare,,,,"{""brand"":{""appName"":""Robotic Surgery"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",
app-unique-145,Patient Monitoring,Remotely monitor patients' vital signs and health status using wearable devices and AI analytics.,,,"Remote Patient Monitoring, RPM, Digital Health, Wearable Tech",1.0.0,2025-06-27,Beta,Healthcare,sakthi,,https://aistudio.google.com/apps/drive/1IUYRwpHsrW9e74vUZBYBnqjjsiowA0u0?showAssistant=true&showCode=true&showFileTree=true&showTreeView=true&showPreview=true&resourceKey=,"{""brand"":{""appName"":""Patient Monitoring"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",
app-unique-146,Administrative Automation,"Automate administrative tasks in hospitals and clinics, such as scheduling, billing, and record-keeping.",,,"Healthcare Automation, RPA in Healthcare, Health Admin, EMR",1.0.0,2025-06-15,unassigned,Healthcare,,,,"{""brand"":{""appName"":""Administrative Automation"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",
app-unique-147,Medical Image Analysis,"Automatically analyze medical images like X-rays, CT scans, and MRIs to detect abnormalities and assist radiologists.",,,"Medical Imaging, AI Radiology, Computer Vision, HealthTech",1.0.0,2025-06-15,unassigned,Healthcare,Naveen,,https://aistudio.google.com/apps/drive/1gzeOUb60U4IZMPLlzqEivueVa92yqQ2n?showAssistant=true&showCode=true&showFileTree=true&showTreeView=true&showPreview=true&resourceKey=,"{""brand"":{""appName"":""Medical Image Analysis"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",
app-unique-148,Predictive Analytics (Readmissions),"Predict the likelihood of patient readmission to hospitals, allowing for proactive interventions and better care.",,,"Predictive Analytics, Hospital Readmission, Population Health, Healthcare AI",1.0.0,2025-06-15,assigned,Healthcare,Arlin,,"https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221wNSisYF9GZEQnNvHnKQ-OYX0g_V9iHGu%22%5D,%22action%22:%22open%22,%22userId%22:%22111264934302862091825%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing","{""brand"":{""appName"":""Predictive Analytics (Readmissions)"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",
app-unique-149,AI Triage Systems,Prioritize patient care in emergency rooms and clinics with AI-powered triage systems that assess urgency.,,,"AI Triage, Emergency Medicine, HealthTech, Clinical Workflow",1.0.0,2025-06-15,unassigned,Healthcare,,,,"{""brand"":{""appName"":""AI Triage Systems"",""organizationShortName"":""HERE AND NOW AI"",""organizationLongName"":""HERE AND NOW AI - Artificial Intelligence Research Institute"",""website"":""https://hereandnowai.com"",""email"":""info@hereandnowai.com"",""mobile"":""+91 996 296 1000"",""slogan"":""designed with passion for innovation"",""colors"":{""primary"":""#FFDF00"",""secondary"":""#004040""},""logo"":{""title"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/HNAI%20Title%20-Teal%20%26%20Golden%20Logo%20-%20DESIGN%203%20-%20Raj-07.png"",""favicon"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/favicon-logo-with-name.png""},""chatbot"":{""avatar"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel.jpeg"",""face"":""https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/logos/caramel-face.jpeg""},""socialMedia"":{""blog"":""https://hereandnowai.com/blog"",""linkedin"":""https://www.linkedin.com/company/hereandnowai/"",""instagram"":""https://instagram.com/hereandnow_ai"",""github"":""https://github.com/hereandnowai"",""x"":""https://x.com/hereandnow_ai"",""youtube"":""https://youtube.com/@hereandnow_ai""}}}","stagiaire@hereandnow.co.in, ruthran@hereandnow.co.in, ai@hereandnow.co.in",
